 refcode  , lab1  , dist1 , lab2  , ano2 
 HIVGAU   , Fe1   , 1.996 , N2F   ,    7
 HIVGAU   , Fe1   , 2.002 , N4    ,    7
 HIVGAU   , Fe1   , 2.004 , N1    ,    7
 HIVGAU   , Fe1   , 2.004 , N1F   ,    7
 HIWJUT   , Fe1   , 2.173 , N1    ,    7
 HIWJUT   , Fe1   , 2.204 , N2    ,    7
 HIWJUT   , Fe1   , 2.261 , N3    ,    7
 HIWJUT   , Fe1   ,  2.29 , Cl3   ,   17
 HIWJUT   , Fe1   , 2.302 , Cl2   ,   17
 HIWJUT   , Fe1   , 2.319 , Cl1   ,   17
 HOGBAG   , Fe1   , 2.128 , N4    ,    7
 HOGBAG   , Fe1   , 2.134 , N1    ,    7
 HOGBAG   , Fe1   , 2.195 , N3    ,    7
 HOGBAG   , Fe1   , 2.213 , N2    ,    7
 HOGBAG   , Fe1   , 2.263 , Cl1   ,   17
 HOGBAG   , Fe1   , 2.267 , Cl2   ,   17
 HOGQID   , Fe1   , 1.913 , O1    ,    8
 HOGQID   , Fe1   , 1.914 , O2    ,    8
 HOGQID   , Fe1   , 2.112 , N5    ,    7
 HOGQID   , Fe1   , 2.117 , N1    ,    7
 HOGQID   , Fe1   , 2.132 , N3    ,    7
 HOGQID   , Fe1   ,  2.15 , N2    ,    7
 HOGRUQ   , Fe1   , 1.894 , O1    ,    8
 HOGRUQ   , Fe1   ,     2 , O14   ,    8
 HOGRUQ   , Fe1   , 2.008 , O10   ,    8
 HOGRUQ   , Fe1   , 2.008 , O8    ,    8
 HOGRUQ   , Fe1   , 2.027 , O12   ,    8
 HOGRUQ   , Fe1   , 2.074 , O2    ,    8
 HOGRUQ   , Fe2   , 1.895 , O1    ,    8
 HOGRUQ   , Fe2   , 1.981 , O9    ,    8
 HOGRUQ   , Fe2   , 2.002 , O16   ,    8
 HOGRUQ   , Fe2   , 2.019 , O18   ,    8
 HOGRUQ   , Fe2   , 2.038 , O11   ,    8
 HOGRUQ   , Fe2   , 2.069 , O3    ,    8
 HOGRUQ   , Fe3   , 1.901 , O1    ,    8
 HOGRUQ   , Fe3   , 1.992 , O13   ,    8
 HOGRUQ   , Fe3   , 1.996 , O19   ,    8
 HOGRUQ   , Fe3   , 2.004 , O17   ,    8
 HOGRUQ   , Fe3   , 2.021 , O15   ,    8
 HOGRUQ   , Fe3   , 2.092 , O4    ,    8
 HOGSAX   , Fe1   , 1.905 , O1    ,    8
 HOGSAX   , Fe1   , 1.998 , O6    ,    8
 HOGSAX   , Fe1   ,  2.01 , O3    ,    8
 HOGSAX   , Fe1   , 2.014 , O4    ,    8
 HOGSAX   , Fe1   ,  2.02 , O2    ,    8
 HOGSAX   , Fe1   ,  2.17 , N1    ,    7
 HOGSAX   , Fe2   , 1.903 , O1    ,    8
 HOGSAX   , Fe2   , 2.009 , O7    ,    8
 HOGSAX   , Fe2   , 2.009 , O7A   ,    8
 HOGSAX   , Fe2   , 2.021 , O5    ,    8
 HOGSAX   , Fe2   , 2.021 , O5A   ,    8
 HOGSAX   , Fe2   , 2.226 , N2    ,    7
 HOJLAT   , Fe1   , 2.044 , O1    ,    8
 HOJLAT   , Fe1   , 2.122 , N1    ,    7
 HOJLAT   , Fe1   , 2.154 , N3    ,    7
 HOJLAT   , Fe1   , 2.226 , Cl1   ,   17
 HOJLAT   , Fe1   ,  2.28 , N9    ,    7
 HOJLAT   , Fe1   , 2.353 , Cl2   ,   17
 HOJLAT   , Fe2   ,  2.02 , O1    ,    8
 HOJLAT   , Fe2   , 2.109 , N5    ,    7
 HOJLAT   , Fe2   , 2.119 , N7    ,    7
 HOJLAT   , Fe2   , 2.207 , Cl3   ,   17
 HOJLAT   , Fe2   , 2.256 , N10   ,    7
 HOJLAT   , Fe2   , 2.391 , Cl4   ,   17
 HOVLUZ   , Fe1   , 1.924 , N1    ,    7
 HOVLUZ   , Fe1   , 1.935 , N4    ,    7
 HOVLUZ   , Fe1   , 1.997 , N3    ,    7
 HOVLUZ   , Fe1   , 2.015 , N2    ,    7
 HOVLUZ   , Fe1   , 2.211 , S2    ,   16
 HOVLUZ   , Fe1   , 2.223 , S1    ,   16
 HOVMAG   , Fe1   , 1.908 , N3    ,    7
 HOVMAG   , Fe1   , 1.929 , N1    ,    7
 HOVMAG   , Fe1   , 2.031 , N4    ,    7
 HOVMAG   , Fe1   , 2.054 , N2    ,    7
 HOVMAG   , Fe1   , 2.211 , S2    ,   16
 HOVMAG   , Fe1   , 2.225 , S1    ,   16
 HOWZEY   , Fe1   , 2.162 , Cl2   ,   17
 HOWZEY   , Fe1   , 2.162 , Cl2A  ,   17
 HOWZEY   , Fe1   ,  2.18 , Cl1   ,   17
 HOWZEY   , Fe1   ,  2.18 , Cl1A  ,   17
 HOZQES   , Fe1   , 1.772 , O1    ,    8
 HOZQES   , Fe1   , 1.901 , O2    ,    8
 HOZQES   , Fe1   , 1.908 , O3    ,    8
 HOZQES   , Fe1   , 2.097 , N1    ,    7
 HOZQES   , Fe1   , 2.149 , N2    ,    7
 HUGVUA   , Fe1   , 1.883 , O2    ,    8
 HUGVUA   , Fe1   , 1.974 , O5    ,    8
 HUGVUA   , Fe1   ,  2.01 , O1    ,    8
 HUGVUA   , Fe1   , 2.037 , O3    ,    8
 HUGVUA   , Fe1   , 2.181 , N3    ,    7
 HUGVUA   , Fe1   , 2.215 , N1    ,    7
 HUJKAY   , Fe1   , 2.119 , N5    ,    7
 HUJKAY   , Fe1   ,  2.12 , N1    ,    7
 HUJKAY   , Fe1   , 2.172 , N3    ,    7
 HUJKAY   , Fe1   , 2.305 , Cl3   ,   17
 HUJKAY   , Fe1   , 2.318 , Cl2   ,   17
 HUJKAY   , Fe1   , 2.355 , Cl1   ,   17
 HUJKEC   , Fe1   , 2.125 , N3    ,    7
 HUJKEC   , Fe1   , 2.135 , N5    ,    7
 HUJKEC   , Fe1   , 2.153 , N1    ,    7
 HUJKEC   , Fe1   , 2.315 , Cl1   ,   17
 HUJKEC   , Fe1   , 2.353 , Cl3   ,   17
 HUJKEC   , Fe1   , 2.387 , Cl2   ,   17
 HUJKIG   , Fe1   , 2.102 , N1    ,    7
 HUJKIG   , Fe1   , 2.127 , N2    ,    7
 HUJKIG   , Fe1   , 2.133 , N3    ,    7
 HUJKIG   , Fe1   , 2.253 , Cl3   ,   17
 HUJKIG   , Fe1   , 2.315 , Cl1   ,   17
 HUJKIG   , Fe1   , 2.374 , Cl2   ,   17
 HUJKOM   , Fe1   ,  2.11 , N3    ,    7
 HUJKOM   , Fe1   , 2.177 , N1    ,    7
 HUJKOM   , Fe1   , 2.193 , N5    ,    7
 HUJKOM   , Fe1   , 2.249 , Cl1   ,   17
 HUJKOM   , Fe1   , 2.323 , Cl3   ,   17
 HUJKOM   , Fe1   , 2.347 , Cl2   ,   17
 HUJKUS   , Fe1   , 2.137 , N3    ,    7
 HUJKUS   , Fe1   , 2.137 , N3B   ,    7
 HUJKUS   , Fe1   ,  2.14 , N1    ,    7
 HUJKUS   , Fe1   ,  2.14 , N1B   ,    7
 HUJKUS   , Fe1   , 2.318 , Cl1   ,   17
 HUJKUS   , Fe1   , 2.318 , Cl1B  ,   17
 HULTAK   , Fe1   , 1.758 , O5    ,    8
 HULTAK   , Fe1   , 1.923 , O3    ,    8
 HULTAK   , Fe1   , 1.937 , O1    ,    8
 HULTAK   , Fe1   , 2.127 , N1    ,    7
 HULTAK   , Fe1   , 2.131 , N2    ,    7
 HUQCEB   , Fe1   , 2.153 , Cl1   ,   17
 HUQCEB   , Fe1   , 2.164 , Cl3   ,   17
 HUQCEB   , Fe1   , 2.169 , Cl4   ,   17
 HUQCEB   , Fe1   , 2.189 , Cl2   ,   17
 HZBTFE   , Fe1   , 2.225 , S3    ,   16
 HZBTFE   , Fe1   , 2.229 , S1    ,   16
 HZBTFE   , Fe1   ,  2.23 , S4    ,   16
 HZBTFE   , Fe1   , 2.238 , S2    ,   16
 HZBTFE   , Fe1   , 2.245 , N1    ,    7
 IBEGIH   , Fe1   , 1.942 , O1    ,    8
 IBEGIH   , Fe1   , 2.035 , N1    ,    7
 IBEGIH   , Fe1   ,  2.23 , Cl2   ,   17
 IBEGIH   , Fe1   , 2.249 , Cl1   ,   17
 IBEGIH   , Fe1   , 2.257 , N2    ,    7
 IBESEN   , Fe1   , 2.175 , Cl2   ,   17
 IBESEN   , Fe1   , 2.183 , Cl1   ,   17
 IBESEN   , Fe1   , 2.192 , Cl3   ,   17
 IBESEN   , Fe1   , 2.204 , Cl4   ,   17
 IBEWAP   , Fe1   , 1.922 , N8    ,    7
 IBEWAP   , Fe1   , 1.928 , N3    ,    7
 IBEWAP   , Fe1   , 1.971 , N10   ,    7
 IBEWAP   , Fe1   , 1.983 , N6    ,    7
 IBEWAP   , Fe1   , 1.985 , N5    ,    7
 IBEWAP   , Fe1   , 1.991 , N1    ,    7
 IBOGIQ   , Fe1   , 2.157 , N4    ,    7
 IBOGIQ   , Fe1   , 2.189 , N5    ,    7
 IBOGIQ   , Fe1   , 2.203 , N3    ,    7
 IBOGIQ   , Fe1   , 2.216 , N2    ,    7
 IBOGIQ   , Fe1   , 2.272 , N1    ,    7
 IBOGIQ   , Fe1   , 2.363 , Cl1   ,   17
 ICIJOT   , Fe1   , 2.298 , Br4   ,   35
 ICIJOT   , Fe1   , 2.326 , Br1   ,   35
 ICIJOT   , Fe1   , 2.344 , Br3   ,   35
 ICIJOT   , Fe1   , 2.354 , Br2   ,   35
 ICIJOT   , Fe2   , 2.312 , Br8   ,   35
 ICIJOT   , Fe2   , 2.327 , Br5   ,   35
 ICIJOT   , Fe2   , 2.346 , Br6   ,   35
 ICIJOT   , Fe2   , 2.348 , Br7   ,   35
 ICIZAX   , Fe1   , 1.913 , O2    ,    8
 ICIZAX   , Fe1   , 1.983 , O1B   ,    8
 ICIZAX   , Fe1   , 2.003 , O1    ,    8
 ICIZAX   , Fe1   , 2.061 , N1    ,    7
 ICIZAX   , Fe1   , 2.134 , N2    ,    7
 ICIZAX   , Fe1   , 2.252 , N3    ,    7
 ICIZEB   , Fe1   ,  1.91 , O1    ,    8
 ICIZEB   , Fe1   , 2.002 , N7    ,    7
 ICIZEB   , Fe1   , 2.088 , N3B   ,    7
 ICIZEB   , Fe1   , 2.109 , N5    ,    7
 ICIZEB   , Fe1   , 2.137 , N3    ,    7
 ICIZEB   , Fe1   ,  2.24 , N2    ,    7
 ICOYOP   , Fe1   , 1.951 , O1    ,    8
 ICOYOP   , Fe1   , 2.046 , O3    ,    8
 ICOYOP   , Fe1   , 2.046 , O3A   ,    8
 ICOYOP   , Fe1   , 2.046 , O3B   ,    8
 ICOYOP   , Fe1   , 2.046 , O3C   ,    8
 ICOYOP   , Fe1   , 2.267 , Cl1   ,   17
 ICOYOP   , Fe2   ,  1.86 , O2    ,    8
 ICOYOP   , Fe2   , 1.926 , O3    ,    8
 ICOYOP   , Fe2   , 1.937 , O4    ,    8
 ICOYOP   , Fe2   , 1.953 , O4A   ,    8
 ICOYOP   , Fe2   , 2.216 , O1    ,    8
 ICOZAC   , Fe1   , 1.811 , O2    ,    8
 ICOZAC   , Fe1   , 2.026 , O1    ,    8
 ICOZAC   , Fe1   , 2.068 , O7    ,    8
 ICOZAC   , Fe1   , 2.071 , O10   ,    8
 ICOZAC   , Fe1   , 2.074 , O8    ,    8
 ICOZAC   , Fe1   , 2.081 , O9    ,    8
 ICOZAC   , Fe10  , 1.808 , O20   ,    8
 ICOZAC   , Fe10  , 1.941 , O23   ,    8
 ICOZAC   , Fe10  , 1.948 , O27   ,    8
 ICOZAC   , Fe10  ,  1.97 , O28   ,    8
 ICOZAC   , Fe10  ,  2.17 , O15   ,    8
 ICOZAC   , Fe11  , 1.815 , O30   ,    8
 ICOZAC   , Fe11  , 2.016 , O29   ,    8
 ICOZAC   , Fe11  , 2.052 , O36   ,    8
 ICOZAC   , Fe11  , 2.063 , O38   ,    8
 ICOZAC   , Fe11  , 2.067 , O35   ,    8
 ICOZAC   , Fe11  , 2.069 , O37   ,    8
 ICOZAC   , Fe12  , 1.805 , O31   ,    8
 ICOZAC   , Fe12  , 1.933 , O37   ,    8
 ICOZAC   , Fe12  , 1.942 , O42   ,    8
 ICOZAC   , Fe12  ,  1.96 , O41   ,    8
 ICOZAC   , Fe12  , 2.242 , O29   ,    8
 ICOZAC   , Fe13  , 1.807 , O32   ,    8
 ICOZAC   , Fe13  ,  1.94 , O38   ,    8
 ICOZAC   , Fe13  , 1.945 , O39   ,    8
 ICOZAC   , Fe13  ,  1.97 , O42   ,    8
 ICOZAC   , Fe13  , 2.185 , O29   ,    8
 ICOZAC   , Fe14  , 1.805 , O33   ,    8
 ICOZAC   , Fe14  , 1.938 , O35   ,    8
 ICOZAC   , Fe14  ,  1.94 , O40   ,    8
 ICOZAC   , Fe14  , 1.967 , O39   ,    8
 ICOZAC   , Fe14  , 2.237 , O29   ,    8
 ICOZAC   , Fe15  , 1.824 , O34   ,    8
 ICOZAC   , Fe15  ,  1.94 , O36   ,    8
 ICOZAC   , Fe15  , 1.955 , O41   ,    8
 ICOZAC   , Fe15  , 1.983 , O40   ,    8
 ICOZAC   , Fe15  , 2.133 , O29   ,    8
 ICOZAC   , Fe2   , 1.825 , O3    ,    8
 ICOZAC   , Fe2   , 1.941 , O13   ,    8
 ICOZAC   , Fe2   , 1.942 , O8    ,    8
 ICOZAC   , Fe2   , 1.978 , O12   ,    8
 ICOZAC   , Fe2   , 2.116 , O1    ,    8
 ICOZAC   , Fe3   , 1.817 , O4    ,    8
 ICOZAC   , Fe3   , 1.934 , O9    ,    8
 ICOZAC   , Fe3   , 1.936 , O14   ,    8
 ICOZAC   , Fe3   , 1.966 , O13   ,    8
 ICOZAC   , Fe3   ,  2.25 , O1    ,    8
 ICOZAC   , Fe4   , 1.818 , O5    ,    8
 ICOZAC   , Fe4   , 1.937 , O10   ,    8
 ICOZAC   , Fe4   , 1.949 , O11   ,    8
 ICOZAC   , Fe4   , 1.993 , O14   ,    8
 ICOZAC   , Fe4   , 2.152 , O1    ,    8
 ICOZAC   , Fe5   ,   1.8 , O6    ,    8
 ICOZAC   , Fe5   , 1.937 , O7    ,    8
 ICOZAC   , Fe5   , 1.939 , O12   ,    8
 ICOZAC   , Fe5   , 1.965 , O11   ,    8
 ICOZAC   , Fe5   , 2.243 , O1    ,    8
 ICOZAC   , Fe6   , 1.817 , O16   ,    8
 ICOZAC   , Fe6   , 2.021 , O15   ,    8
 ICOZAC   , Fe6   , 2.063 , O23   ,    8
 ICOZAC   , Fe6   , 2.071 , O24   ,    8
 ICOZAC   , Fe6   , 2.074 , O22   ,    8
 ICOZAC   , Fe6   , 2.075 , O21   ,    8
 ICOZAC   , Fe7   , 1.817 , O17   ,    8
 ICOZAC   , Fe7   , 1.938 , O22   ,    8
 ICOZAC   , Fe7   , 1.942 , O26   ,    8
 ICOZAC   , Fe7   , 1.969 , O27   ,    8
 ICOZAC   , Fe7   , 2.188 , O15   ,    8
 ICOZAC   , Fe8   , 1.816 , O18   ,    8
 ICOZAC   , Fe8   , 1.924 , O25   ,    8
 ICOZAC   , Fe8   , 1.927 , O21   ,    8
 ICOZAC   , Fe8   , 1.957 , O26   ,    8
 ICOZAC   , Fe8   , 2.289 , O15   ,    8
 ICOZAC   , Fe9   , 1.811 , O19   ,    8
 ICOZAC   , Fe9   , 1.945 , O24   ,    8
 ICOZAC   , Fe9   ,  1.95 , O28   ,    8
 ICOZAC   , Fe9   , 1.985 , O25   ,    8
 ICOZAC   , Fe9   , 2.125 , O15   ,    8
 ICOZIK   , Fe1   ,   1.8 , O2    ,    8
 ICOZIK   , Fe1   , 2.034 , O8    ,    8
 ICOZIK   , Fe1   , 2.048 , O10   ,    8
 ICOZIK   , Fe1   , 2.054 , O9    ,    8
 ICOZIK   , Fe1   , 2.073 , O1    ,    8
 ICOZIK   , Fe1   , 2.085 , O7    ,    8
 ICOZIK   , Fe2   , 1.794 , O3    ,    8
 ICOZIK   , Fe2   , 1.933 , O7    ,    8
 ICOZIK   , Fe2   , 1.943 , O11   ,    8
 ICOZIK   , Fe2   , 1.947 , O12   ,    8
 ICOZIK   , Fe2   ,   2.2 , O1    ,    8
 ICOZIK   , Fe3   , 1.802 , O4    ,    8
 ICOZIK   , Fe3   , 1.931 , O8    ,    8
 ICOZIK   , Fe3   , 1.938 , O12   ,    8
 ICOZIK   , Fe3   , 1.948 , O13   ,    8
 ICOZIK   , Fe3   , 2.182 , O1    ,    8
 ICOZIK   , Fe4   , 1.792 , O5    ,    8
 ICOZIK   , Fe4   , 1.932 , O9    ,    8
 ICOZIK   , Fe4   , 1.952 , O14   ,    8
 ICOZIK   , Fe4   , 1.957 , O13   ,    8
 ICOZIK   , Fe4   , 2.187 , O1    ,    8
 ICOZIK   , Fe5   , 1.785 , O6    ,    8
 ICOZIK   , Fe5   , 1.935 , O10   ,    8
 ICOZIK   , Fe5   , 1.946 , O14   ,    8
 ICOZIK   , Fe5   ,  1.95 , O11   ,    8
 ICOZIK   , Fe5   , 2.193 , O1    ,    8
 ICOZUW   , Fe1   , 1.817 , O2    ,    8
 ICOZUW   , Fe1   , 2.048 , O10   ,    8
 ICOZUW   , Fe1   , 2.048 , O1    ,    8
 ICOZUW   , Fe1   , 2.065 , O7    ,    8
 ICOZUW   , Fe1   , 2.069 , O8    ,    8
 ICOZUW   , Fe1   , 2.083 , O9    ,    8
 ICOZUW   , Fe2   , 1.824 , O3    ,    8
 ICOZUW   , Fe2   , 1.922 , O7    ,    8
 ICOZUW   , Fe2   , 1.936 , O11   ,    8
 ICOZUW   , Fe2   , 1.959 , O14   ,    8
 ICOZUW   , Fe2   , 2.171 , O1    ,    8
 ICOZUW   , Fe3   , 1.821 , O4    ,    8
 ICOZUW   , Fe3   , 1.927 , O8    ,    8
 ICOZUW   , Fe3   , 1.933 , O12   ,    8
 ICOZUW   , Fe3   , 1.949 , O11   ,    8
 ICOZUW   , Fe3   , 2.174 , O1    ,    8
 ICOZUW   , Fe4   , 1.814 , O5    ,    8
 ICOZUW   , Fe4   , 1.929 , O9    ,    8
 ICOZUW   , Fe4   ,  1.94 , O12   ,    8
 ICOZUW   , Fe4   , 1.941 , O13   ,    8
 ICOZUW   , Fe4   , 2.208 , O1    ,    8
 ICOZUW   , Fe5   , 1.807 , O6    ,    8
 ICOZUW   , Fe5   , 1.925 , O10   ,    8
 ICOZUW   , Fe5   , 1.934 , O14   ,    8
 ICOZUW   , Fe5   , 1.952 , O13   ,    8
 ICOZUW   , Fe5   , 2.191 , O1    ,    8
 IDABEU   , Fe1   , 1.977 , O6    ,    8
 IDABEU   , Fe1   , 2.051 , N4    ,    7
 IDABEU   , Fe1   , 2.068 , O1    ,    8
 IDABEU   , Fe1   , 2.072 , N6    ,    7
 IDABEU   , Fe1   , 2.092 , O2    ,    8
 IDABEU   , Fe1   , 2.126 , N8    ,    7
 IDABEU   , Fe1   , 2.486 , N1    ,    7
 IFARUC   , Fe1   , 1.908 , O1    ,    8
 IFARUC   , Fe1   ,  1.99 , O6    ,    8
 IFARUC   , Fe1   , 2.045 , N1    ,    7
 IFARUC   , Fe1   , 2.058 , O3    ,    8
 IFARUC   , Fe1   , 2.081 , N4    ,    7
 IFARUC   , Fe1   , 2.095 , O4    ,    8
 IFARUC   , Fe2   , 1.918 , O5    ,    8
 IFARUC   , Fe2   , 2.005 , O10   ,    8
 IFARUC   , Fe2   , 2.038 , O7    ,    8
 IFARUC   , Fe2   , 2.044 , N3    ,    7
 IFARUC   , Fe2   , 2.089 , N6    ,    7
 IFARUC   , Fe2   , 2.089 , O8    ,    8
 IFARUC   , Fe3   , 1.923 , O9    ,    8
 IFARUC   , Fe3   , 1.983 , O2    ,    8
 IFARUC   , Fe3   , 2.008 , O11   ,    8
 IFARUC   , Fe3   , 2.036 , N5    ,    7
 IFARUC   , Fe3   , 2.091 , O12   ,    8
 IFARUC   , Fe3   , 2.113 , N2    ,    7
 IFEJOS   , Fe2   , 1.825 , O4A   ,    8
 IFEJOS   , Fe2   , 1.845 , O3    ,    8
 IFEJOS   , Fe2   , 2.191 , Cl2   ,   17
 IFEJOS   , Fe2   , 2.203 , Cl1   ,   17
 IFOQEA   , Fe1   , 1.946 , N4    ,    7
 IFOQEA   , Fe1   , 1.946 , N4B   ,    7
 IFOQEA   , Fe1   , 1.949 , N6    ,    7
 IFOQEA   , Fe1   , 1.949 , N6B   ,    7
 IFOQEA   , Fe1   , 1.952 , N2    ,    7
 IFOQEA   , Fe1   , 1.952 , N2B   ,    7
 IFUNEC   , Fe3   , 1.676 , N4    ,    7
 IFUNEC   , Fe3   , 1.682 , N3    ,    7
 IFUNEC   , Fe3   , 2.297 , S2    ,   16
 IFUNEC   , Fe3   , 2.304 , S1    ,   16
 IFUNEC   , Fe4   , 1.679 , N6    ,    7
 IFUNEC   , Fe4   , 1.681 , N5    ,    7
 IFUNEC   , Fe4   , 2.292 , S5    ,   16
 IFUNEC   , Fe4   , 2.303 , S4    ,   16
 IFUNIG   , Fe2   , 1.665 , N3    ,    7
 IFUNIG   , Fe2   , 1.679 , N2    ,    7
 IFUNIG   , Fe2   , 2.274 , S2    ,   16
 IFUNIG   , Fe2   , 2.292 , S1    ,   16
 IFUPAA   , Fe2   , 1.653 , N4    ,    7
 IFUPAA   , Fe2   , 1.667 , N3    ,    7
 IFUPAA   , Fe2   , 2.265 , S2    ,   16
 IFUPAA   , Fe2   , 2.274 , S1    ,   16
 IFUPAA   , Fe5   , 1.661 , N10   ,    7
 IFUPAA   , Fe5   , 1.676 , N9    ,    7
 IFUPAA   , Fe5   , 2.256 , S5    ,   16
 IFUPAA   , Fe5   , 2.277 , S4    ,   16
 IHIWEC   , Fe1   , 1.818 , O1    ,    8
 IHIWEC   , Fe1   , 2.025 , N1    ,    7
 IHIWEC   , Fe1   , 2.025 , N2    ,    7
 IHIWEC   , Fe1   , 2.035 , N3    ,    7
 IHIWEC   , Fe1   , 2.055 , N4    ,    7
 IHIWEC   , Fe2   , 1.785 , O1    ,    8
 IHIWEC   , Fe2   , 2.024 , N6    ,    7
 IHIWEC   , Fe2   ,  2.05 , N5    ,    7
 IHIWEC   , Fe2   , 2.064 , N8    ,    7
 IHIWEC   , Fe2   , 2.065 , N7    ,    7
 IJAMOV   , Fe1   , 1.959 , N1    ,    7
 IJAMOV   , Fe1   , 2.178 , N2    ,    7
 IJAMOV   , Fe1   , 2.223 , N3    ,    7
 IJAMOV   , Fe1   , 2.232 , Cl2   ,   17
 IJAMOV   , Fe1   , 2.237 , Cl1   ,   17
 IJIBEI   , Fe1   , 2.163 , Cl1   ,   17
 IJIBEI   , Fe1   , 2.169 , Cl2   ,   17
 IJIBEI   , Fe1   , 2.177 , Cl4   ,   17
 IJIBEI   , Fe1   , 2.183 , Cl3   ,   17
 IJIYIJ   , Fe1   , 2.033 , O1    ,    8
 IJIYIJ   , Fe1   , 2.033 , O1A   ,    8
 IJIYIJ   , Fe1   , 2.233 , Cl2   ,   17
 IJIYIJ   , Fe1   , 2.233 , Cl2A  ,   17
 IJIYIJ   , Fe1   , 2.259 , Cl1   ,   17
 IJONUR   , Fe1   , 2.001 , O5    ,    8
 IJONUR   , Fe1   , 2.038 , N3    ,    7
 IJONUR   , Fe1   , 2.043 , N1    ,    7
 IJONUR   , Fe1   , 2.047 , N2    ,    7
 IJONUR   , Fe1   ,  2.05 , N4    ,    7
 IKOVUZ   , Fe1   , 2.331 , Br1   ,   35
 IKOVUZ   , Fe1   , 2.339 , Br3   ,   35
 IKOVUZ   , Fe1   , 2.352 , Br4   ,   35
 IKOVUZ   , Fe1   , 2.359 , Br2   ,   35
 ILIHEQ   , Fe1   , 1.902 , O3    ,    8
 ILIHEQ   , Fe1   , 2.004 , O4A   ,    8
 ILIHEQ   , Fe1   , 2.036 , O2    ,    8
 ILIHEQ   , Fe1   , 2.079 , O4    ,    8
 ILIHEQ   , Fe1   , 2.082 , O1    ,    8
 ILIHEQ   , Fe1   , 2.158 , N1    ,    7
 ILIHEQ   , Fe2   , 1.892 , O5    ,    8
 ILIHEQ   , Fe2   , 1.946 , O6    ,    8
 ILIHEQ   , Fe2   , 2.057 , O1    ,    8
 ILIHEQ   , Fe2   ,  2.07 , O2    ,    8
 ILIHEQ   , Fe2   , 2.144 , N3    ,    7
 ILIHEQ   , Fe2   , 2.158 , N2    ,    7
 ILIHIU   , Fe1   ,  1.91 , O5    ,    8
 ILIHIU   , Fe1   , 1.928 , O3    ,    8
 ILIHIU   , Fe1   , 1.991 , O4    ,    8
 ILIHIU   , Fe1   , 2.049 , O1    ,    8
 ILIHIU   , Fe1   , 2.099 , O2    ,    8
 ILIHIU   , Fe1   ,   2.2 , N1    ,    7
 ILIHIU   , Fe2   , 1.925 , O8    ,    8
 ILIHIU   , Fe2   , 1.955 , O9    ,    8
 ILIHIU   , Fe2   , 1.981 , O1    ,    8
 ILIHIU   , Fe2   , 2.049 , O2    ,    8
 ILIHIU   , Fe2   , 2.137 , N2    ,    7
 ILIHIU   , Fe2   , 2.137 , O7    ,    8
 ILIHIU   , Fe3   ,  1.86 , O11   ,    8
 ILIHIU   , Fe3   ,  1.91 , O12   ,    8
 ILIHIU   , Fe3   , 2.001 , O7    ,    8
 ILIHIU   , Fe3   , 2.023 , O4    ,    8
 ILIHIU   , Fe3   , 2.198 , N3    ,    7
 ILOTUZ   , Fe2   , 2.181 , Cl5   ,   17
 ILOTUZ   , Fe2   , 2.181 , Cl6   ,   17
 ILOTUZ   , Fe2   , 2.194 , Cl3   ,   17
 ILOTUZ   , Fe2   , 2.216 , Cl4   ,   17
 ILOZIT   , Fe1   , 1.912 , O1    ,    8
 ILOZIT   , Fe1   , 2.055 , N4    ,    7
 ILOZIT   , Fe1   , 2.058 , N2    ,    7
 ILOZIT   , Fe1   ,  2.06 , N3    ,    7
 ILOZIT   , Fe1   , 2.064 , N1    ,    7
 IMAHAG   , Fe1   , 1.822 , O2    ,    8
 IMAHAG   , Fe1   , 1.828 , O1    ,    8
 IMAHAG   , Fe1   , 2.182 , N1    ,    7
 IMAHAG   , Fe1   , 2.329 , Cl1   ,   17
 IMAHAG   , Fe1   , 2.502 , Cl2   ,   17
 IMAHAG   , Fe2   , 1.823 , O3    ,    8
 IMAHAG   , Fe2   , 1.828 , O4    ,    8
 IMAHAG   , Fe2   , 2.177 , N2    ,    7
 IMAHAG   , Fe2   ,  2.33 , Cl2   ,   17
 IMAHAG   , Fe2   , 2.502 , Cl1   ,   17
 IMECAF   , Fe1   , 1.844 , O1    ,    8
 IMECAF   , Fe1   , 1.999 , O7    ,    8
 IMECAF   , Fe1   , 2.007 , O9    ,    8
 IMECAF   , Fe1   , 2.016 , O2    ,    8
 IMECAF   , Fe1   , 2.044 , O3    ,    8
 IMECAF   , Fe1   , 2.156 , O4    ,    8
 IMECAF   , Fe2   , 1.916 , O1    ,    8
 IMECAF   , Fe2   , 1.971 , O1B   ,    8
 IMECAF   , Fe2   ,  2.02 , O6    ,    8
 IMECAF   , Fe2   , 2.032 , O10   ,    8
 IMECAF   , Fe2   , 2.055 , O5    ,    8
 IMECAF   , Fe2   , 2.055 , O8    ,    8
 IMONOO   , Fe1   , 2.174 , Cl4   ,   17
 IMONOO   , Fe1   , 2.185 , Cl3   ,   17
 IMONOO   , Fe1   , 2.188 , Cl2   ,   17
 IMONOO   , Fe1   , 2.194 , Cl1   ,   17
 IMONUU   , Fe1   , 1.947 , O3    ,    8
 IMONUU   , Fe1   , 2.005 , O1    ,    8
 IMONUU   , Fe1   ,  2.01 , O11   ,    8
 IMONUU   , Fe1   ,  2.03 , O5    ,    8
 IMONUU   , Fe1   ,  2.03 , O7    ,    8
 IMONUU   , Fe1   , 2.042 , O9    ,    8
