refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
FIDFOO,1,Fe3,3,3.0262856246182359,N9A,1.932,1.6876974662942905,0.51670812546356137
FIDFOO,1,Fe3,3,3.0262856246182359,N7A,1.942,1.6876974662942905,0.50293006961865372
FIDFOO,1,Fe3,3,3.0262856246182359,N7,1.942,1.6876974662942905,0.50293006961865372
FIDFOO,1,Fe3,3,3.0262856246182359,N8,1.949,1.6876974662942905,0.49350461722690292
FIDFOO,1,Fe3,3,3.0262856246182359,N8A,1.949,1.6876974662942905,0.49350461722690292
QAGQIZ,1,Fe1,3,3.0280475201972066,N2,1.874,1.6876974662942905,0.60439920655433654
QAGQIZ,1,Fe1,3,3.0280475201972066,N5,1.876,1.6876974662942905,0.60114099771933194
QAGQIZ,1,Fe1,3,3.0280475201972066,N3,1.959,1.6876974662942905,0.48034528444154784
QAGQIZ,1,Fe1,3,3.0280475201972066,N1,1.98,1.6876974662942905,0.45384168743043196
QAGQIZ,1,Fe1,3,3.0280475201972066,N6,1.984,1.6876974662942905,0.44896171655872402
QAGQIZ,1,Fe1,3,3.0280475201972066,N4,1.992,1.6876974662942905,0.439358627492834
BUVTAO,1,Fe1,3,3.0339103797522879,N1,1.663,1.6876974662942905,1.0690280903330209
BUVTAO,1,Fe1,3,3.0339103797522879,N2,1.683,1.6876974662942905,1.0127767893628787
BUVTAO,1,Fe1,3,3.0339103797522879,N3,1.951,1.6876974662942905,0.49084422143794876
BUVTAO,1,Fe1,3,3.0339103797522879,N4,1.974,1.6876974662942905,0.46126127861843952
TAGYIL,1,Fe1,3,3.0463331137916434,N1,1.88,1.6876974662942905,0.59467717863900682
TAGYIL,1,Fe1,3,3.0463331137916434,N2,1.883,1.6876974662942905,0.58987496652133786
TAGYIL,1,Fe1,3,3.0463331137916434,N3,1.953,1.6876974662942905,0.48819816737044314
TAGYIL,1,Fe1,3,3.0463331137916434,N4,1.961,1.6876974662942905,0.47775582827971264
TAGYIL,1,Fe1,3,3.0463331137916434,N5,1.975,1.6876974662942905,0.46001630966237989
TAGYIL,1,Fe1,3,3.0463331137916434,N8,1.995,1.6876974662942905,0.43581066331876356
GAWQIG,1,Fe2,3,3.0490254536068035,N15,1.903,1.6876974662942905,0.55883627392140089
GAWQIG,1,Fe2,3,3.0490254536068035,N9,1.91,1.6876974662942905,0.54836307891315006
GAWQIG,1,Fe2,3,3.0490254536068035,N7,1.928,1.6876974662942905,0.52232446313431946
GAWQIG,1,Fe2,3,3.0490254536068035,N13,1.932,1.6876974662942905,0.51670812546356137
GAWQIG,1,Fe2,3,3.0490254536068035,N16,1.981,1.6876974662942905,0.45261674434934579
GAWQIG,1,Fe2,3,3.0490254536068035,N10,1.983,1.6876974662942905,0.4501767678250258
RASNEF,1,Fe1,3,3.050200201832725,N1B,1.683,1.6876974662942905,1.0127767893628787
RASNEF,1,Fe1,3,3.050200201832725,N1,1.683,1.6876974662942905,1.0127767893628787
RASNEF,1,Fe1,3,3.050200201832725,S1,2.296,2.048544227418029,0.51232331155348398
RASNEF,1,Fe1,3,3.050200201832725,S1B,2.296,2.048544227418029,0.51232331155348398
RASNAB,1,Fe1,3,3.0558580230492653,N1,1.68,1.6876974662942905,1.021021873908599
RASNAB,1,Fe1,3,3.0558580230492653,N2,1.68,1.6876974662942905,1.021021873908599
RASNAB,1,Fe1,3,3.0558580230492653,S2,2.28,2.048544227418029,0.53496382985813828
RASNAB,1,Fe1,3,3.0558580230492653,S1,2.321,2.048544227418029,0.47885044537392918
CERZOO,1,Fe1,3,3.0560465336239235,N1,1.888,1.6876974662942905,0.58195730141719115
CERZOO,1,Fe1,3,3.0560465336239235,N2,1.891,1.6876974662942905,0.57725780645552549
CERZOO,1,Fe1,3,3.0560465336239235,N3,1.902,1.6876974662942905,0.56034868510756697
CERZOO,1,Fe1,3,3.0560465336239235,N4,1.92,1.6876974662942905,0.53374094167121555
CERZOO,1,Fe1,3,3.0560465336239235,N7,2.02,1.6876974662942905,0.40733678425857006
CERZOO,1,Fe1,3,3.0560465336239235,N5,2.031,1.6876974662942905,0.3954050147138542
RASMUU,1,Fe1,3,3.058587423876213,N2,1.679,1.6876974662942905,1.0237851249276915
RASMUU,1,Fe1,3,3.058587423876213,N1,1.686,1.6876974662942905,1.0045982865632543
RASMUU,1,Fe1,3,3.058587423876213,S3,2.293,2.048544227418029,0.51649417038720447
RASMUU,1,Fe1,3,3.058587423876213,S1,2.295,2.048544227418029,0.5137098419980628
IFUNEC,1,Fe3,3,3.0599430252240296,N4,1.676,1.6876974662942905,1.0321198290800149
IFUNEC,1,Fe3,3,3.0599430252240296,N3,1.682,1.6876974662942905,1.0155177262290085
IFUNEC,1,Fe3,3,3.0599430252240296,S2,2.297,2.048544227418029,0.5109405234290173
IFUNEC,1,Fe3,3,3.0599430252240296,S1,2.304,2.048544227418029,0.50136494648598884
SEKLUQ,1,Fe1,3,3.0614615856317999,N6B,1.934,1.6876974662942905,0.51392264368058205
